Year,Rank,Title,Studio,Worldwide,Domestic,Overseas,Category,Link
2008,80,Street Kings,FoxS,65.6,26.4,39.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=streetkings.htm
2008,81,Space Chimps,Fox,64.8,30.1,34.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spacechimps.htm
2008,82,The Bank Job,LGF,64.8,30.1,34.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bankjob.htm
2008,83,Baby Mama,Uni.,64.2,60.5,3.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=babymama.htm
2008,84,Prom Night (2008),SGem,57.2,43.9,13.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=promnight07.htm
2008,85,The Eye,LGF,57.0,31.4,25.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=eye07.htm
2008,86,"Definitely, Maybe",Uni.,55.4,32.2,23.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=definitelymaybe.htm
2008,87,Milk,Focus,54.6,31.8,22.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=milk.htm
2008,88,Untraceable,SGem,52.7,28.7,24.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=untraceable.htm
2008,89,College Road Trip,BV,51.5,45.6,5.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=collegeroadtrip.htm
2008,90,Defiance,ParV,51.2,28.6,22.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=defiance.htm
2008,91,Doubt,Mira.,50.9,33.4,17.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=doubt.htm
2008,92,Meet Dave,Fox,50.7,11.8,38.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=meetdave.htm
2008,93,The Women (2008),PicH,50.0,26.9,23.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=women08.htm
2008,94,Drillbit Taylor,Par.,49.7,32.9,16.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=drillbittaylor.htm
2008,95,Shutter,Fox,47.9,25.9,22.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shutter.htm
2008,96,CJ7,SPC,47.3,2.1,47.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cj7.htm
2008,97,One Missed Call,WB,45.8,26.9,19.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=onemissedcall.htm
2008,98,The Wrestler,FoxS,44.7,26.2,18.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=wrestler.htm
2008,99,Lakeview Terrace,SGem,44.7,39.3,5.4,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lakeviewterrace.htm
2008,100,The Sisterhood of the Traveling Pants 2,WB,44.4,44.1,2.6,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=travelingpants2.htm
2008,101,Semi-Pro,NL,43.9,33.5,10.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=semipro.htm
2008,102,Welcome Home Roscoe Jenkins,Uni.,43.7,42.4,1.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=roscoejenkins.htm
2008,103,Harold and Kumar Escape from Guantanamo Bay,WB (NL),43.5,38.1,5.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=haroldandkumar2.htm
2008,104,The Duchess,ParV,43.3,13.8,29.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=duchess.htm
2008,105,Bangkok Dangerous,LGF,42.5,15.3,27.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bangkokdangerous.htm
2008,106,Zack and Miri Make a Porno,Wein.,42.1,31.5,10.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=zackandmirimakeaporno.htm
2008,107,Tyler Perry's Meet the Browns,LGF,42.0,42.0,0.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=meetthebrowns.htm
2008,108,Fly Me to the Moon,Sum.,41.7,13.8,27.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=flymetothemoon3d.htm
2008,109,Never Back Down,Sum.,41.6,24.9,16.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=neverbackdown.htm
2008,110,My Best Friend's Girl,LGF,41.6,19.2,22.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mybestfriendsgirl.htm
2008,111,Quarantine,SGem,41.3,31.7,9.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=quarantine.htm
2008,112,Leatherheads,Uni.,41.3,31.4,9.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=leatherheads.htm
2008,113,The Love Guru,Par.,40.9,32.2,8.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=loveguru.htm
2008,114,The Boy in the Striped Pajamas,Mira.,40.4,9.0,31.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=boyinthestripedpajamas.htm
2008,115,The Secret Life of Bees,FoxS,39.9,37.8,2.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=secretlifeofbees.htm
2008,116,The Spirit,LGF,39.0,19.8,19.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spirit09.htm
2008,117,First Sunday,SGem,38.8,37.9,8.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=firstsunday.htm
2008,118,Ghajini,AdL.,38.3,2.4,35.9,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ghajini.htm
2008,119,Tyler Perry's The Family That Preys,LGF,37.1,37.1,0.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=familythatpreys.htm
2008,120,Gomorrah,IFC,34.9,1.6,33.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=gomorrah.htm
2008,121,Disaster Movie,LGF,34.8,14.2,20.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=disastermovie.htm
2008,122,Love and Honor,Elev.,33.8,0.6,33.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=loveandhonor.htm
2008,123,Nick and Norah's Infinite Playlist,Sony,33.5,31.5,2.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=nickandnorahsinfiniteplaylist.htm
2008,124,Fireproof,Gold.,33.5,33.5,0.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fireproof.htm
2008,125,Run Fat Boy Run,PicH,33.5,6.0,27.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=runfatboyrun.htm
2008,126,Tell No One,MBox,33.4,6.2,27.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tellnoone.htm
2008,127,In Bruges,Focus,33.4,7.8,25.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=inbruges.htm
2008,128,88 Minutes,Sony,32.6,17.2,15.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=88minutes.htm
2008,129,Last Chance Harvey,Over.,32.6,14.9,17.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lastchanceharvey.htm
2008,130,Pride  Glory,WB (NL),31.1,15.7,15.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=prpage=intl&country=CH&ideandglory.htm
2008,131,Igor,MGM,30.7,19.5,11.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=igor.htm
2008,132,"Be Kind, Rewind",NL,30.6,11.2,19.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bekindrewind.htm
2008,133,Rab Ne Bana Di Jodi,Yash,29.9,2.1,27.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rabnebanadijodi.htm
2008,134,W.,LGF,29.5,25.5,4.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=w.htm
2008,135,Singh Is Kinng,Stu18,29.2,2.2,27.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=singhiskinng.htm
2008,136,The Class,SPC,28.9,3.8,25.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=class08.htm
2008,137,Priceless,Gold.,27.9,2.2,25.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=priceless.htm
2008,138,Appaloosa,WB (NL),27.7,20.2,7.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=appaloosa.htm
2008,139,Traitor,Over.,27.7,23.5,4.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=traitor.htm
2008,140,Frost/Nixon,Uni.,27.4,18.6,8.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=frostnixon.htm
2008,141,Ghost Town,P/DW,27.1,13.4,13.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ghosttown.htm
2008,142,Jodhaa Akbar,UTV,26.9,3.4,23.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jodhaaakbar.htm
2008,143,Mongol,PicH,26.5,5.7,20.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mongol.htm
2008,144,Mad Money,Over.,26.4,20.7,5.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=madmoney.htm
2008,145,RockNRolla,WB,25.7,5.7,20.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rocknrolla.htm
2008,146,Race,UTV,24.4,1.4,23.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=race08.htm
2008,147,Under the Same Moon,Wein.,23.3,12.6,10.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=underthesamemoon.htm
2008,148,"OSS 117: Cairo, Nest of Spies",MBox,23.0,3.0,22.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=oss117.htm
2008,149,U2 3D,NGE,22.7,10.4,12.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=u23d.htm
2008,150,The Ruins,P/DW,22.7,17.4,5.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ruins.htm
2008,151,Cassandra's Dream,Wein.,22.7,9.7,21.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cassandrasdream.htm
2008,152,I've Loved You So Long,SPC,22.3,3.2,19.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ivelovedyousolong.htm
2008,153,Doomsday,Rog.,22.2,11.0,11.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=doomsday.htm
2008,154,My Blueberry Nights,Wein.,22.0,8.7,21.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=myblueberrynights.htm
2008,155,Over Her Dead Body,NL,21.5,7.6,13.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=overherdeadbody.htm
2008,156,Penelope,Sum.,21.2,10.0,11.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=penelope.htm
2008,157,Jaane Tu Ya Jaane Na,UTV,19.9,6.0,19.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jaanetuyajaanena.htm
2008,158,Blindness,Mira.,19.8,3.4,16.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=blindness08.htm
2008,159,How to Lose Friends and Alienate People,MGM,19.2,2.8,16.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=howtolosefriends.htm
2008,160,The Counterfeiters,SPC,18.8,5.5,13.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=counterfeiters.htm
2008,161,Sex Drive,Sum.,18.8,8.4,10.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sexdrive.htm
2008,162,Happy-Go-Lucky,Mira.,18.7,3.5,15.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=happygolucky.htm
2008,163,As It Is in Heaven (2008),Vita.,18.3,0.1,18.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=asitisinheaven.htm
2008,164,The Visitor,Over.,18.1,9.4,8.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=visitor08.htm
2008,165,City of Ember,Fox,17.9,7.9,10.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cityofember.htm
2008,166,The Edge of Heaven,Strand,17.8,7.4,17.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=edgeofheaven.htm
2008,167,Dostana,Yash,17.8,1.2,16.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dostana.htm
2008,168,Deception (2008),Fox,17.7,4.6,13.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=deception.htm
2008,169,Sarkar Raj,Eros,17.7,1.0,16.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sarkarraj.htm
2008,170,Kit Kittredge: An American Girl,PicH,17.7,17.7,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kitkittredge.htm
2008,171,Swing Vote,BV,17.6,16.3,1.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=swingvote.htm
2008,172,Miss Pettigrew Lives for a Day,Focus,16.7,12.3,4.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=misspettigrewlivesforaday.htm
2008,173,Rachel Getting Married,SPC,16.6,12.8,3.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rachelgettingmarried.htm
2008,174,A Secret,Strand,16.4,6.2,15.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=asecret.htm
2008,175,Shine a Light,ParV,15.8,5.5,10.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shinealight.htm
2008,176,The Haunting of Molly Hartley,Free,15.4,13.6,1.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hauntingofmollyhartley.htm
2008,177,Elegy,Gold.,14.9,3.6,11.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=elegy.htm
2008,178,The Secret of the Grain,IFC,14.7,0.9,14.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=secretofthegrain.htm
2008,179,The Band's Visit,SPC,14.6,3.1,11.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bandsvisit.htm
2008,180,Caramel,RAtt.,14.2,1.1,13.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=caramel.htm
2008,181,Elite Squad,IFC,14.1,0.1,14.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=elitesquad.htm
2008,182,Religulous,LGF,13.6,13.0,6.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=religulous.htm
2008,183,Brideshead Revisited,Mira.,13.5,6.4,7.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brpage=intl&country=CH&idesheadrevisited.htm
2008,184,Bhoothnath,Eros,13.2,4.8,12.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bhoothnath.htm
2008,185,The Pirates Who Don't Do Anything,Uni.,13.2,13.0,1.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=pirateswhodontdoanything.htm
2008,186,In the Name of the King: A Dungeon Siege Tale,Free,13.1,4.8,8.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=inthenameoftheking.htm
2008,187,My Brother Is an Only Child,Think,12.9,2.6,12.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mybrotherisanonlychild.htm
2008,188,Soul Men,MGM/W,12.3,12.1,2.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=soulmen.htm
2008,189,Smart People,Mira.,11.8,9.5,2.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=smartpeople.htm
2008,190,The Longshots,MGM/W,11.8,11.5,2.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=longshots.htm
2008,191,Bachna Ae Haseeno,Yash,11.4,7.0,10.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bachnaaehaseeno.htm
2008,192,Tashan,Yash,11.3,4.6,10.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=tashan.htm
2008,193,Let the Right One In (2008),Magn.,11.2,2.1,9.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lettherightonein.htm
2008,194,Stop-Loss,Par.,11.2,10.9,2.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=stoploss.htm
2008,195,Genghis Kahn: To the Ends of the Earth and Sea,BPic,11.2,0.0,11.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=genghiskahanime.htm
2008,196,Waltz with Bashir,SPC,11.1,2.3,8.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=waltzwithbashir.htm
2008,197,Kismat Konnection,UTV,11.0,4.9,10.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kismatkonnection.htm
2008,198,U Me Aur Hum,Eros,10.9,1.0,9.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=umeaurhum.htm
2008,199,Son of Rambow,ParV,10.9,1.8,9.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sonoframbow.htm
2008,200,Irina Palm,Strand,10.6,0.4,10.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=irinapalm.htm
2009,1,Avatar,Fox,2777.2,749.8,2027.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=avatar.htm
2009,2,Harry Potter and the Half-Blood Prince,WB,934.4,302.0,632.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=harrypotter6.htm
2009,3,Ice Age: Dawn of the Dinosaurs,Fox,886.7,196.6,690.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=iceage3.htm
2009,4,Transformers: Revenge of the Fallen,P/DW,836.3,402.1,434.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=transformers2.htm
2009,5,2012,Sony,769.7,166.1,603.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=2012.htm
2009,6,Up,BV,735.1,293.0,442.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=up.htm
2009,7,The Twilight Saga: New Moon,Sum.,709.7,296.6,413.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=newmoon.htm
2009,8,Sherlock Holmes,WB,524.0,209.0,315.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sherlockholmes.htm
2009,9,Angels  Demons,Sony,485.9,133.4,352.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=angelsanddemons.htm
2009,10,The Hangover,WB,467.5,277.3,190.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hangover.htm
2009,11,Alvin and the Chipmunks: The Squeakquel,Fox,443.1,219.6,223.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=alvinandthechipmunksii.htm
2009,12,Night at the Museum: Battle of the Smithsonian,Fox,413.1,177.2,235.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=nightatthemuseum2.htm
2009,13,Star Trek,Par.,385.7,257.7,128.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=startrek11.htm
2009,14,Monsters Vs. Aliens,P/DW,381.5,198.4,183.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=monstersvsaliens.htm
2009,15,X-Men Origins: Wolverine,Fox,373.1,179.9,193.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=wolverine.htm
2009,16,Terminator Salvation,WB,371.4,125.3,246.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=terminatorsalvation.htm
2009,17,Fast and Furious,Uni.,363.2,155.1,208.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fastandthefurious4.htm
2009,18,A Christmas Carol (2009),BV,325.3,137.9,187.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=christmascarol09.htm
2009,19,Inglourious Basterds,Wein.,321.5,120.5,200.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=inglouriousbasterds.htm
2009,20,The Proposal,BV,317.4,164.0,153.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=proposal.htm
2009,21,The Blind Side,WB,309.2,256.0,53.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=blindspage=intl&country=CH&ide.htm
2009,22,G.I. Joe: The Rise of Cobra,Par.,302.5,150.2,152.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=gijoe.htm
2009,23,G-Force,BV,292.8,119.4,173.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=g-force.htm
2009,24,The Princess and the Frog,BV,267.0,104.4,162.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=princessandthefrog.htm
2009,25,Michael Jackson's This Is It,Sony,261.2,72.1,189.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=michaeljacksonthisisit.htm
2009,26,Cloudy with a Chance of Meatballs,Sony,243.0,124.9,118.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cloudywithachanceofmeatballs.htm
2009,27,Taken,Fox,226.8,145.0,81.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=taken.htm
2009,28,It's Complicated,Uni.,219.1,112.7,106.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=itscomplicated.htm
2009,29,Public Enemies,Uni.,214.1,97.1,117.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=publicenemies.htm
2009,30,District 9,TriS,210.8,115.6,95.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=district9.htm
2009,31,The Ugly Truth,Sony,205.3,88.9,116.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=uglytruth.htm
2009,32,Ponyo,BV,201.8,15.1,186.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ponyo.htm
2009,33,Paranormal Activity,Par.,193.4,107.9,85.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=paranormalactivity.htm
2009,34,The Final Destination,WB (NL),186.2,66.5,119.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=finaldestination4.htm
2009,35,Watchmen,WB,185.3,107.5,77.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=watchmen.htm
2009,36,Knowing,Sum.,183.6,80.0,103.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=knowing.htm
2009,37,Paul Blart: Mall Cop,Sony,183.3,146.3,37.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mallcop.htm
2009,38,He's Just Not That Into You,WB (NL),178.8,94.0,84.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hesjustnotthatintoyou.htm
2009,39,Couples Retreat,Uni.,171.8,109.2,62.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=couplesretreat.htm
2009,40,Up in the Air,Par.,166.8,83.8,83.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=upintheair.htm
2009,41,Hannah Montana The Movie,BV,155.5,79.6,76.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hannahmontanamovie.htm
2009,42,The Taking of Pelham 1 2 3,Sony,150.2,65.5,84.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=takingofpelham09.htm
2009,43,Bruno,Uni.,138.8,60.1,78.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bruno.htm
2009,44,17 Again,WB (NL),136.3,64.2,72.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=17again.htm
2009,45,Julie  Julia,Sony,129.5,94.1,35.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=julieandjulia.htm
2009,46,Law Abiding Citizen,Over.,126.7,73.4,53.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lawabpage=intl&country=CH&idingcitizen.htm
2009,47,Coraline,Focus,124.6,75.3,49.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=coraline.htm
2009,48,Surrogates,BV,122.4,38.6,83.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=surrogates.htm
2009,49,Invictus,WB,122.2,37.5,84.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=eastwood09.htm
2009,50,Hotel for Dogs,P/DW,117.0,73.0,44.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hotelfordogs.htm
2009,51,Bride Wars,Fox,114.7,58.7,55.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brpage=intl&country=CH&idewars.htm
2009,52,Earth (2009),BV,109.0,32.0,77.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=earth09.htm
2009,53,Confessions of a Shopaholic,BV,108.3,44.3,64.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=confessionsofashopaholic.htm
2009,54,Race to Witch Mountain,BV,106.4,67.2,39.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=racetowitchmountain.htm
2009,55,Planet 51,Sony,105.6,42.2,63.5,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=planet51.htm
2009,56,Zombieland,Sony,102.4,75.6,26.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=zombieland.htm
2009,57,Ghosts of Girlfriends Past,WB (NL),102.2,55.3,47.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ghostsofgirlfriendspast.htm
2009,58,The Time Traveler's Wife,WB (NL),101.3,63.4,37.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=timetravelerswife.htm
2009,59,My Bloody Valentine 3-D,LGF,100.7,51.5,49.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mybloodyvalentine09.htm
2009,60,Where the Wild Things Are,WB,100.1,77.2,22.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=wherethewildthingsare.htm
2009,61,Old Dogs,BV,96.8,49.5,47.3,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=olddogs.htm
